226+Flag of India+http://en.wikipedia.org/wiki/Flag_of_India
201+Emblem of India+http://en.wikipedia.org/wiki/Emblem_of_India
16+Satyameva Jayate+http://en.wikipedia.org/wiki/Satyameva_Jayate
132+Sanskrit language+http://en.wikipedia.org/wiki/Sanskrit_language
138+Jana Gana Mana+http://en.wikipedia.org/wiki/Jana_Gana_Mana
115+Vande Mataram+http://en.wikipedia.org/wiki/Vande_Mataram
1916+New Delhi+http://en.wikipedia.org/wiki/New_Delhi
5158+Mumbai+http://en.wikipedia.org/wiki/Mumbai
80+Standard Hindi+http://en.wikipedia.org/wiki/Standard_Hindi
974+Indian English+http://en.wikipedia.org/wiki/Indian_English
831+Devanagari+http://en.wikipedia.org/wiki/Devanagari
584+Official language+http://en.wikipedia.org/wiki/Official_language
16+Eighth Schedule to the Constitution+http://en.wikipedia.org/wiki/Eighth_Schedule_to_the_Constitution
206+Assamese language+http://en.wikipedia.org/wiki/Assamese_language
397+Bengali language+http://en.wikipedia.org/wiki/Bengali_language
118+Bodo language+http://en.wikipedia.org/wiki/Bodo_language
121+Dogri language+http://en.wikipedia.org/wiki/Dogri_language
223+Gujarati language+http://en.wikipedia.org/wiki/Gujarati_language
233+Kannada language+http://en.wikipedia.org/wiki/Kannada_language
150+Kashmiri language+http://en.wikipedia.org/wiki/Kashmiri_language
231+Konkani language+http://en.wikipedia.org/wiki/Konkani_language
142+Maithili language+http://en.wikipedia.org/wiki/Maithili_language
137+Malayalam language+http://en.wikipedia.org/wiki/Malayalam_language
76+Meitei language+http://en.wikipedia.org/wiki/Meitei_language
323+Marathi language+http://en.wikipedia.org/wiki/Marathi_language
180+Nepali language+http://en.wikipedia.org/wiki/Nepali_language
206+Oriya language+http://en.wikipedia.org/wiki/Oriya_language
259+Punjabi language+http://en.wikipedia.org/wiki/Punjabi_language
6606+Sanskrit+http://en.wikipedia.org/wiki/Sanskrit
114+Santali language+http://en.wikipedia.org/wiki/Santali_language
178+Sindhi language+http://en.wikipedia.org/wiki/Sindhi_language
401+Tamil language+http://en.wikipedia.org/wiki/Tamil_language
272+Telugu language+http://en.wikipedia.org/wiki/Telugu_language
3249+Urdu+http://en.wikipedia.org/wiki/Urdu
131+National language+http://en.wikipedia.org/wiki/National_language
1165+Demonym+http://en.wikipedia.org/wiki/Demonym
82+Indian people+http://en.wikipedia.org/wiki/Indian_people
256+Politics of India+http://en.wikipedia.org/wiki/Politics_of_India
1831+Federalism+http://en.wikipedia.org/wiki/Federalism
256+Parliamentary system+http://en.wikipedia.org/wiki/Parliamentary_system
56+Constitutional republic+http://en.wikipedia.org/wiki/Constitutional_republic
617+President of India+http://en.wikipedia.org/wiki/President_of_India
191+Pranab Mukherjee+http://en.wikipedia.org/wiki/Pranab_Mukherjee
127+Vice President of India+http://en.wikipedia.org/wiki/Vice_President_of_India
36+Mohammad Hamid Ansari+http://en.wikipedia.org/wiki/Mohammad_Hamid_Ansari
514+Prime Minister of India+http://en.wikipedia.org/wiki/Prime_Minister_of_India
294+Narendra Modi+http://en.wikipedia.org/wiki/Narendra_Modi
475+Bharatiya Janata Party+http://en.wikipedia.org/wiki/Bharatiya_Janata_Party
238+Chief Justice of India+http://en.wikipedia.org/wiki/Chief_Justice_of_India
16+Rajendra Mal Lodha+http://en.wikipedia.org/wiki/Rajendra_Mal_Lodha
463+Parliament of India+http://en.wikipedia.org/wiki/Parliament_of_India
393+Upper house+http://en.wikipedia.org/wiki/Upper_house
648+Rajya Sabha+http://en.wikipedia.org/wiki/Rajya_Sabha
384+Lower house+http://en.wikipedia.org/wiki/Lower_house
1533+Lok Sabha+http://en.wikipedia.org/wiki/Lok_Sabha
394+Indian independence movement+http://en.wikipedia.org/wiki/Indian_independence_movement
7244+United Kingdom+http://en.wikipedia.org/wiki/United_Kingdom
