226+http://en.wikipedia.org/wiki/Flag_of_India+Flag of India
201+http://en.wikipedia.org/wiki/Emblem_of_India+Emblem of India
16+http://en.wikipedia.org/wiki/Satyameva_Jayate+Satyameva Jayate
132+http://en.wikipedia.org/wiki/Sanskrit_language+Sanskrit language
138+http://en.wikipedia.org/wiki/Jana_Gana_Mana+Jana Gana Mana
115+http://en.wikipedia.org/wiki/Vande_Mataram+Vande Mataram
1916+http://en.wikipedia.org/wiki/New_Delhi+New Delhi
5158+http://en.wikipedia.org/wiki/Mumbai+Mumbai
80+http://en.wikipedia.org/wiki/Standard_Hindi+Standard Hindi
974+http://en.wikipedia.org/wiki/Indian_English+Indian English
831+http://en.wikipedia.org/wiki/Devanagari+Devanagari
584+http://en.wikipedia.org/wiki/Official_language+Official language
16+http://en.wikipedia.org/wiki/Eighth_Schedule_to_the_Constitution+Eighth Schedule to the Constitution
206+http://en.wikipedia.org/wiki/Assamese_language+Assamese language
397+http://en.wikipedia.org/wiki/Bengali_language+Bengali language
118+http://en.wikipedia.org/wiki/Bodo_language+Bodo language
121+http://en.wikipedia.org/wiki/Dogri_language+Dogri language
223+http://en.wikipedia.org/wiki/Gujarati_language+Gujarati language
233+http://en.wikipedia.org/wiki/Kannada_language+Kannada language
150+http://en.wikipedia.org/wiki/Kashmiri_language+Kashmiri language
231+http://en.wikipedia.org/wiki/Konkani_language+Konkani language
142+http://en.wikipedia.org/wiki/Maithili_language+Maithili language
137+http://en.wikipedia.org/wiki/Malayalam_language+Malayalam language
76+http://en.wikipedia.org/wiki/Meitei_language+Meitei language
323+http://en.wikipedia.org/wiki/Marathi_language+Marathi language
180+http://en.wikipedia.org/wiki/Nepali_language+Nepali language
206+http://en.wikipedia.org/wiki/Oriya_language+Oriya language
259+http://en.wikipedia.org/wiki/Punjabi_language+Punjabi language
6606+http://en.wikipedia.org/wiki/Sanskrit+Sanskrit
114+http://en.wikipedia.org/wiki/Santali_language+Santali language
178+http://en.wikipedia.org/wiki/Sindhi_language+Sindhi language
401+http://en.wikipedia.org/wiki/Tamil_language+Tamil language
272+http://en.wikipedia.org/wiki/Telugu_language+Telugu language
